Number of Cities,Total Length,Time (s)
13,363.61108850489205,0.19758200645446777
13,411.64761904528655,0.14705824851989746
13,365.0902573620851,0.12311887741088867
13,393.6334526140729,0.18937921524047852
13,433.14774508788213,0.14896464347839355
13,394.4753441061862,0.1326770782470703
13,358.98835716976737,0.22426271438598633
13,351.87761151148544,0.1794288158416748
13,424.8096030687617,0.2848172187805176
13,400.1200124406122,0.13955092430114746
13,349.0423747837805,0.12396574020385742
13,368.48897160746816,0.10166716575622559
13,375.4950584027052,0.10493135452270508
13,391.0281429774085,0.11464190483093262
13,397.74490952014526,0.1476445198059082
13,385.7131319635932,0.10668826103210449
13,356.09733353155565,0.09883928298950195
13,372.6990619077451,0.09131932258605957
13,421.6576519632523,0.10884833335876465
13,416.31445070237504,0.09808707237243652
13,349.84190799161644,0.10013556480407715
13,482.07194793509535,0.114166259765625
13,417.2624782993802,0.10109567642211914
13,366.89376158040534,0.1000833511352539
13,452.22196475215867,0.0882413387298584
13,455.175430557017,0.09815382957458496
13,417.2562711990989,0.11621332168579102
13,405.3470005848218,0.10203790664672852
13,449.66465651306567,0.09703373908996582
13,438.31455223171474,0.09894633293151855
13,363.1887318432722,0.10606694221496582
13,430.5864217517609,0.13062357902526855
13,446.4540963316327,0.14913129806518555
13,388.02062423374275,0.1122429370880127
13,382.09479624276537,0.10069918632507324
13,483.34004535362243,0.0912940502166748
13,435.2908596461991,0.12142658233642578
13,371.6842014904927,0.10653162002563477
13,399.44917895374437,0.09861254692077637
13,377.18863100595405,0.09187459945678711
13,390.5021063037339,0.08375144004821777
13,451.67956888399146,0.10721516609191895
13,351.175698233496,0.1506199836730957
13,473.1467935508572,0.09199666976928711
13,423.4490756252654,0.08597826957702637
13,438.3640600600079,0.10592222213745117
13,484.12115959694603,0.09893369674682617
13,360.33793716921963,0.09784460067749023
13,436.09587778615673,0.18961095809936523
13,472.41808403427507,0.22749614715576172
13,380.92335547717806,0.13897299766540527
13,400.3232428348216,0.15057730674743652
